TransactionTime,Amount,Location,CustomerBehavior,Success,CustomerName,Email,PhoneNumber,PaymentType,AccountNumber,CreditScore
2023-11-09 11:23:19,61268.45,United States Minor Outlying Islands,Normal,True,Gonzales-Baker,bkelly@example.com,557-856-3280,MasterCard,2701602798791795,770
2022-09-14 10:42:58,4654.1,Italy,Normal,True,Mann-Schwartz,kathrynliu@example.org,996.423.7616x00480,MasterCard,30415098562162,616
2021-05-22 15:07:42,1013.23,Costa Rica,Suspicious,True,Jordan-Macias,tylersantiago@example.net,+1-363-806-5212,MasterCard,3552556896496046,615
2023-07-31 20:12:01,18507.87,Japan,Suspicious,True,"Edwards, Anderson and Martin",angelaburnett@example.org,(629)531-0585,MasterCard,180097743066688,769
2021-04-08 14:57:17,2289.14,Uruguay,Normal,True,Stevens Ltd,tanderson@example.com,698-892-4782,Visa,4492587992962,693
2023-03-24 22:51:42,41096.52,Niue,Normal,True,Cooper Group,browndavid@example.org,001-647-794-9840x36897,MasterCard,3524989391063414,810
2023-02-24 08:14:03,61899.73,Ghana,Normal,True,Mitchell-Anderson,jennifer81@example.net,001-871-773-7276x28971,BankTransfer,4199439225156408,618
2021-03-12 23:11:53,67486.38,Oman,Suspicious,True,"Peterson, Bennett and Griffith",jasonclark@example.net,+1-903-383-5021,BankTransfer,4475808913799577,717
2022-01-11 03:36:32,61143.21,Liechtenstein,Normal,True,"Gill, Spencer and Romero",loganjustin@example.net,390.951.7128,Visa,4492089967182270,700
2020-01-21 23:09:11,96772.88,Turkmenistan,Suspicious,True,Hawkins Inc,briannameyers@example.org,+1-741-534-7729,Visa,2285553459510426,752
2022-03-23 22:08:03,26834.15,Jamaica,Suspicious,True,"Rivera, Garcia and Watson",jeffrey20@example.com,(250)362-4501x127,MasterCard,675967676999,814
2023-11-25 02:36:52,63580.88,Guinea-Bissau,Normal,True,Walker-Webb,wfarmer@example.net,(819)441-9948x962,BankTransfer,3574124792196048,654
2023-07-17 09:04:05,36336.15,Canada,Suspicious,True,Ford-Joseph,latoyajenkins@example.com,5035051393,MasterCard,675929944790,841
2023-04-28 04:16:17,23539.26,Netherlands Antilles,Suspicious,True,"Jordan, Stanley and Burton",rhart@example.net,001-324-336-4102x0023,BankTransfer,3574850655871075,779
2020-09-03 01:30:48,26610.21,Comoros,Normal,True,"Alvarado, David and Mclaughlin",kristin98@example.net,218.350.0802,BankTransfer,4730282899382,707
2020-11-01 19:27:15,78280.04,Ethiopia,Suspicious,True,Park-Carlson,pmitchell@example.org,533-570-5254x184,MasterCard,4254620640028,601
2021-11-28 23:41:11,891.7,Luxembourg,Normal,False,Alvarez Ltd,holson@example.org,700-999-9697x027,BankTransfer,4067207759851631892,588
2021-05-07 05:39:41,60731.99,Azerbaijan,Normal,True,Chapman and Sons,nmiller@example.net,259.722.9439x18966,BankTransfer,3582847684784493,700
2023-03-30 03:56:09,5944.33,British Indian Ocean Territory (Chagos Archipelago),Suspicious,True,Rich LLC,alisha70@example.com,001-601-980-9216x745,Visa,4708247420725444522,681
2022-02-21 01:12:42,79093.02,Svalbard & Jan Mayen Islands,Suspicious,True,Sullivan-Nelson,hdouglas@example.com,5869582979,BankTransfer,2706086307003600,829
2021-03-05 16:50:43,18470.23,Paraguay,Normal,True,Green PLC,smithjanet@example.org,874-659-1430x85811,Visa,30302966680559,786
2021-09-08 18:02:03,78286.36,Martinique,Normal,True,"Taylor, Wright and Lowe",elliottjonathan@example.net,9647283066,MasterCard,3518884515965578,614
2020-08-18 18:58:46,52282.25,Macao,Normal,True,Sutton Ltd,jrogers@example.com,743-537-2135x02296,MasterCard,4785566550400629,838
2023-04-04 11:19:42,260.12,Nicaragua,Normal,False,Lee Ltd,jameslawrence@example.org,(674)847-6747,Visa,2222247113817501,573
2021-04-04 09:21:50,83423.04,Holy See (Vatican City State),Normal,True,Shields-Price,colemankatherine@example.org,+1-589-309-6707x73822,Visa,4269585039793540,713
2022-11-04 20:41:18,5521.38,Panama,Suspicious,True,Turner-Murphy,meganparrish@example.org,417.543.1322x395,BankTransfer,213163146100937,618
2020-06-11 09:24:06,35364.17,Iran,Suspicious,True,"Lopez, Ramirez and Drake",maddenlindsey@example.org,+1-324-663-5666x79427,BankTransfer,503829306276,691
2021-03-31 00:57:24,80729.03,Norfolk Island,Suspicious,True,Robinson PLC,timothynguyen@example.net,(945)773-9230x0468,MasterCard,3503139236180313,768
2020-11-17 06:26:49,47370.46,Germany,Suspicious,True,"Jordan, Villa and Chen",oscar55@example.net,001-975-678-0797x312,Visa,6011801687211552,807
2020-10-25 23:56:34,14326.6,Nicaragua,Suspicious,True,"Gilmore, Valencia and Fischer",warcher@example.com,515.922.6834,MasterCard,30571320486354,602
2021-06-28 03:30:57,52631.19,Cuba,Suspicious,True,Thompson-Kemp,bryannewman@example.net,(490)465-5709,BankTransfer,374230244599347,726
2023-09-17 19:07:21,79095.01,Senegal,Normal,True,Martinez and Sons,vcrawford@example.com,+1-601-529-8671x416,BankTransfer,30431903456128,697
2022-01-10 10:18:51,90581.9,Ghana,Suspicious,True,"Nunez, Alvarez and Taylor",tylermary@example.com,001-384-793-0279x32776,BankTransfer,6503523399659531,603
2023-02-23 02:06:38,31395.63,Brunei Darussalam,Normal,True,Page-Mcconnell,nealcynthia@example.org,001-969-346-2130x029,MasterCard,343201107992208,823
2020-04-16 22:27:01,950.86,Central African Republic,Suspicious,False,"Scott, Jackson and Reed",alexander92@example.org,+1-792-525-5543x855,Visa,560684471868,743
2023-01-26 21:41:02,81298.81,Faroe Islands,Normal,True,Daniels Group,gutierrezdeanna@example.com,(871)586-2608x8240,MasterCard,676182209871,617
2021-04-08 13:29:21,6639.28,Libyan Arab Jamahiriya,Normal,True,"Brown, Wilkerson and Dougherty",urichardson@example.net,962-712-9884x70654,MasterCard,4685021473354,762
2020-05-02 02:32:14,648.45,Peru,Normal,False,Webster-Franklin,rodgersjason@example.org,001-819-974-6102x374,MasterCard,4589714160773914,694
2021-04-19 18:03:38,93558.24,Kiribati,Normal,True,Torres-Jones,susan62@example.net,254.462.2408x6159,BankTransfer,4449347113392043,728
2021-09-21 09:44:30,913.96,Kazakhstan,Suspicious,False,Lee PLC,athompson@example.net,427-305-8981x6375,Visa,340417711825211,649
2021-06-14 10:33:58,74313.82,Saint Lucia,Normal,True,Martin-Calderon,ghardy@example.com,756.813.9390x2395,Visa,4747209804055,655
2022-06-18 19:44:59,61042.57,Martinique,Normal,True,Alvarez-Gray,hillcraig@example.net,287-737-2338x552,Visa,3537559698496479,825
2022-07-21 08:58:52,38054.74,Montenegro,Suspicious,True,"Williams, Cunningham and Mayo",seth06@example.net,320-622-5372,MasterCard,213151057495735,754
2023-09-20 07:48:25,999.19,Holy See (Vatican City State),Normal,False,"Hall, Davis and Anderson",crystaljordan@example.org,(744)551-1222x53314,Visa,6011359631019795,700
2021-01-04 11:14:20,88946.64,Albania,Normal,True,Johns-Bailey,gutierrezcharlotte@example.net,(561)971-4541x13752,BankTransfer,4102559569527568066,684
2020-04-06 02:11:43,43828.59,Mauritania,Suspicious,True,Wilson-Houston,jonesjerome@example.net,001-377-557-3457x026,MasterCard,4038374291397,815
2023-01-11 10:58:58,84665.86,Bahamas,Suspicious,True,"Serrano, Wilson and Gonzalez",mitchellcindy@example.com,849-684-5715x97346,MasterCard,4764104182486934,839
2020-03-29 05:55:31,25698.75,Mauritius,Suspicious,True,"Robinson, Rodriguez and Lozano",christinecraig@example.net,(846)333-0505,Visa,36678663205202,755
2020-03-23 19:18:26,40054.22,Bolivia,Normal,True,Bennett-Merritt,linda10@example.com,471-203-1841,MasterCard,4122416911640,644
2021-02-24 16:00:45,32776.23,Western Sahara,Normal,True,"Marshall, Powell and Gonzalez",nelsonleslie@example.org,001-783-786-9429,Visa,4398763421730271,743
2023-12-02 07:11:40,21029.75,Spain,Suspicious,True,Archer and Sons,terrenceherrera@example.net,(925)749-6126x2086,BankTransfer,639013855775,839
2022-04-24 20:58:23,48863.47,Costa Rica,Suspicious,True,Neal-Wilson,astewart@example.net,+1-771-476-3189x4475,MasterCard,4039310006642,611
2020-06-15 00:37:24,5468.85,Sudan,Suspicious,True,Wood-Evans,morganamber@example.net,001-859-807-5707x9403,MasterCard,180073733269426,846
2023-02-26 02:46:48,43427.77,Jersey,Suspicious,True,"Hobbs, Valencia and Shepherd",ktaylor@example.net,588-582-8014x080,MasterCard,4463581006372,709
2022-01-20 07:38:50,45052.2,Monaco,Normal,True,Clements PLC,hannah84@example.org,(883)276-3739,MasterCard,501855663743,635
2021-12-24 01:58:39,7463.57,Guinea-Bissau,Normal,True,Glover LLC,barbarasharp@example.org,001-219-295-2273x4923,MasterCard,2504329749505483,605
2020-05-21 18:53:21,29599.68,Vanuatu,Suspicious,True,"Bowers, Mathews and Robinson",erin97@example.net,(993)534-9444x2971,MasterCard,30578511353061,801
2021-07-16 17:21:55,44319.92,Pitcairn Islands,Normal,True,"Alvarado, Nguyen and Richardson",joshua74@example.org,775-321-6744x34062,BankTransfer,4426393766517,806
2021-04-10 10:31:43,43872.46,Andorra,Suspicious,True,Fleming-Kelley,gregoryvelasquez@example.net,253.205.1308x4382,MasterCard,060488005673,756
2020-05-25 01:17:10,49991.75,Ghana,Normal,True,"Manning, Jenkins and Brandt",andersonalexandra@example.org,303-809-0637x005,MasterCard,345972387288388,837
2020-02-24 02:01:15,14296.02,Mongolia,Normal,True,"Davis, Tucker and Cunningham",wmiller@example.org,(284)877-4890,MasterCard,3559299837145496,738
2022-08-19 12:39:44,6695.03,Colombia,Suspicious,True,Roberts-Collins,elizabethkirby@example.com,001-536-412-9287x7116,BankTransfer,371970592796028,759
2021-04-10 14:35:34,26184.64,Pakistan,Suspicious,True,Brown-Barnes,cynthia55@example.net,486-216-1334x6467,BankTransfer,379657522047661,627
2020-04-19 18:13:20,661.63,Nigeria,Suspicious,False,"Stephens, Benitez and Sullivan",wblack@example.com,4692448785,Visa,340184223469405,578
2020-12-09 05:59:53,42952.3,Papua New Guinea,Normal,True,Thompson-Bailey,whitneywilliams@example.com,657.382.2479x41470,BankTransfer,565698404151,730
2021-03-24 17:10:53,45601.53,Cook Islands,Normal,True,Arnold Ltd,ethan36@example.org,888.861.1937x303,MasterCard,30213434389865,663
2020-12-20 22:04:37,11670.34,Haiti,Suspicious,True,Lucas Inc,davidjones@example.com,001-753-855-8005x923,MasterCard,6011384232408627,769
2022-05-28 10:22:56,3382.69,Vietnam,Suspicious,True,Davila and Sons,mfrank@example.org,583.371.3366,BankTransfer,341200521004089,642
2022-07-18 18:54:39,81749.27,Somalia,Normal,True,Wallace-Cunningham,melanie49@example.org,914.773.4572,Visa,30377384835928,797
2023-12-14 12:42:40,46270.53,Finland,Normal,True,Gonzalez-Lucas,jharrison@example.net,837-465-9190,BankTransfer,30457659252692,777
2020-06-24 16:12:40,57856.29,Italy,Normal,True,"Reynolds, Hernandez and Hernandez",kristinabrown@example.net,(223)738-2480,BankTransfer,6011910274882830,674
2021-10-17 09:57:01,94165.45,Guinea,Normal,True,"Miller, Little and Montgomery",joseph04@example.org,+1-342-968-5296x223,BankTransfer,4048603814635733,752
2021-06-29 11:09:41,14567.81,Luxembourg,Normal,True,Smith-Maxwell,sheila13@example.org,(280)550-2059x047,BankTransfer,4974049460159,650
2022-06-25 22:14:07,30958.25,Netherlands,Normal,True,Landry LLC,monica90@example.net,001-327-276-0928x1778,MasterCard,3593062067836145,817
2022-09-17 21:37:45,66852.03,Ireland,Suspicious,True,"Cruz, Smith and Nelson",misty13@example.net,352.268.4710,Visa,4688392180175780,726
2022-11-12 08:22:38,66624.75,Montserrat,Suspicious,True,Rodriguez-Evans,vargaschristopher@example.net,001-524-319-9818x6647,MasterCard,4307852852170006,645
2023-02-23 13:57:57,81930.59,Ireland,Suspicious,True,Roberts-Leon,ylee@example.org,(891)633-8805x256,Visa,3512536398582070,631
2022-08-03 18:36:34,29875.84,Guatemala,Suspicious,True,Alvarez LLC,gflores@example.com,001-358-658-9361x84855,Visa,4530939636889055058,741
2022-08-18 19:05:16,55515.27,Somalia,Normal,True,Clark PLC,dwaynefitzpatrick@example.org,600.519.6954,MasterCard,38922152441482,745
2022-04-20 23:58:26,16220.52,New Zealand,Normal,True,Rogers PLC,scook@example.net,2812987348,BankTransfer,346731205248381,625
2022-08-16 23:11:54,49073.18,Azerbaijan,Suspicious,True,Brown Ltd,joseknight@example.com,(531)387-9321x2858,BankTransfer,180079322996931,691
2022-11-10 10:50:44,12832.55,Palau,Normal,True,"Williams, Richardson and Ruiz",fjackson@example.org,916-685-2935x3620,BankTransfer,4129670731168,675
2023-01-20 11:39:52,46606.88,Germany,Suspicious,True,Duncan LLC,tasha17@example.org,936.524.2857,Visa,4580219618882326948,794
2020-04-16 06:23:56,51992.48,Saint Martin,Suspicious,True,Joyce Inc,david88@example.net,(719)499-6869x94632,Visa,3587514519085018,602
2021-03-31 02:37:03,77528.51,Algeria,Normal,True,Garcia-Martinez,clarkmichael@example.net,+1-368-565-1712,BankTransfer,4411841180827653,803
2023-09-19 19:02:23,31548.98,Iceland,Normal,True,Jackson Ltd,barbara24@example.com,001-936-366-6822x15324,MasterCard,4226930625314892866,615
2020-06-08 21:33:18,81871.45,Croatia,Normal,True,Diaz Ltd,bradleyhall@example.net,295.769.4323,Visa,30505975936768,769
2022-09-10 03:42:44,13192.7,Lithuania,Suspicious,True,Bernard Inc,boydtammy@example.com,663.483.6344x365,Visa,3560437922216825,829
2022-11-24 04:37:55,17447.66,Cuba,Normal,True,"Holmes, Leblanc and Estrada",latashawright@example.org,001-663-247-0242x271,Visa,4322626188337557848,699
2023-02-20 12:58:43,16912.67,Saudi Arabia,Suspicious,True,"Singh, Gonzalez and Whitehead",rachel95@example.org,001-443-544-1208x03152,BankTransfer,3576288421920264,828
2023-12-02 09:05:30,1154.53,Guam,Normal,True,Nguyen Inc,simonthomas@example.net,6304217436,MasterCard,3552400039593890,673
2021-08-26 07:15:05,51373.46,American Samoa,Suspicious,True,"Miles, Lucero and Phillips",kbennett@example.net,+1-443-778-3036x0768,BankTransfer,38437390597094,614
2022-03-08 01:59:53,42039.6,Malta,Normal,True,Goodman-Parrish,kayla79@example.org,+1-485-743-2927x444,Visa,4564228122306,782
2020-04-20 14:08:08,98737.89,Paraguay,Normal,True,Howard LLC,shepherdkristi@example.org,(818)687-8906,Visa,3550160383902806,750
2022-09-15 23:21:55,26103.14,Australia,Suspicious,True,Cook Ltd,bgrant@example.net,631.618.6332x8405,MasterCard,3594298126348925,824
2023-01-15 06:31:20,63828.84,Thailand,Suspicious,True,Blake-Moreno,gregoryhughes@example.com,+1-566-603-5766,BankTransfer,676114858332,786
2020-11-04 04:32:35,10348.71,United States Virgin Islands,Normal,True,Dawson LLC,jwilson@example.org,790-664-4081,MasterCard,4763112802086,621
2023-12-05 07:43:04,53669.19,Bulgaria,Suspicious,True,Evans-Dyer,dawnmartin@example.org,345.575.4235x1672,Visa,3592178743184121,741
2022-05-09 19:01:20,42441.12,Portugal,Suspicious,True,Fletcher-Campbell,johnsonmichael@example.net,(405)234-6710,Visa,4886051001899412,845
2021-06-02 15:35:07,277.95,Morocco,Normal,False,"Griffin, Johnson and Fowler",michaelabbott@example.net,894-532-2211x852,BankTransfer,3512924705779912,697
2021-09-06 22:30:24,49060.19,Japan,Normal,True,Noble and Sons,kathleen06@example.org,001-416-667-5333x637,BankTransfer,4838119279471909538,689
2020-02-22 21:17:55,99230.98,Cyprus,Normal,True,Nelson-Mclaughlin,ssmith@example.com,876.218.4081,MasterCard,6011714065128340,749
2022-06-10 14:30:12,60936.12,Cape Verde,Normal,True,Lawrence PLC,xconley@example.net,5504316043,MasterCard,4173374564884099304,795
2021-01-29 20:49:47,26089.62,New Zealand,Suspicious,True,Jackson-Mccullough,larrybush@example.net,001-319-205-7769x9639,Visa,3503767787539550,716
2022-07-14 22:50:01,64369.48,Palau,Suspicious,True,Brown-Rojas,villarrealvictoria@example.com,+1-813-494-9251x550,BankTransfer,180026889428949,666
2022-11-26 14:41:20,16518.97,Togo,Normal,True,Mcgee Group,cory67@example.net,001-590-514-3788x7485,BankTransfer,4488024932983,644
2020-10-03 07:37:54,92265.67,Montserrat,Suspicious,True,Mills Group,vincentmiller@example.com,001-543-301-3925x87717,BankTransfer,2713293278272740,673
2021-01-02 22:35:11,29584.54,Saudi Arabia,Normal,True,Randolph Inc,aconway@example.com,+1-333-545-6533,MasterCard,372687305262036,808
2020-05-24 19:47:40,77546.77,Egypt,Suspicious,True,Zuniga Ltd,williamsleah@example.org,(555)347-6896x361,Visa,4237856094770585,823
2023-06-24 05:28:18,41360.64,Bahrain,Suspicious,True,"Vaughn, Allison and Elliott",patrickbarnes@example.com,+1-589-414-6941x1938,BankTransfer,503868628390,784
2022-11-20 00:12:18,28106.63,Fiji,Suspicious,True,Robinson PLC,mosselizabeth@example.org,+1-234-282-0906x750,BankTransfer,30572022724902,775
2020-01-10 07:58:50,88236.27,Palau,Normal,True,"Mcbride, Smith and Brown",danielsoto@example.net,(566)705-8263x537,Visa,4893894332519946990,814
2020-04-13 08:05:59,782.62,Mauritius,Normal,False,Aguilar-Black,johnsonglenn@example.net,3996757504,MasterCard,4028544452652997340,666
2023-10-09 10:26:00,688.52,Slovakia (Slovak Republic),Suspicious,True,Meyer and Sons,eugene16@example.com,+1-718-339-8900x82976,MasterCard,6011070652333599,684
2020-09-03 19:19:02,989.14,Grenada,Normal,False,"Austin, Berry and Miller",james22@example.org,7259065002,MasterCard,30179836545083,623
2020-02-07 05:14:11,57140.24,Vietnam,Normal,True,Gardner and Sons,brayclaudia@example.net,315-739-3019x8935,BankTransfer,4303875840078175,770
2023-08-08 10:12:24,13383.84,Bahamas,Normal,True,Thornton Group,hthomas@example.net,9998114647,BankTransfer,4339151948375313645,850
2023-09-25 17:14:02,82968.87,Portugal,Suspicious,True,Carter-Edwards,johnhenry@example.org,(294)898-2613x22309,BankTransfer,378367725372004,658
2023-03-04 07:20:08,33629.68,Lebanon,Normal,True,Adams-Patton,debra09@example.org,441-987-6236,Visa,4246565319980,690
2021-08-26 21:33:46,32320.98,Cote d'Ivoire,Suspicious,True,Hansen-Kennedy,schultzmarc@example.com,(388)658-7351,MasterCard,180003479142792,819
2020-01-06 18:20:51,644.96,Albania,Normal,False,"Perkins, Cole and Rogers",alexa29@example.net,806-233-3173,BankTransfer,3586939003876419,617
2022-12-10 10:11:44,18386.15,Singapore,Normal,True,Trevino Inc,klane@example.com,531.243.9404x4499,BankTransfer,3516024006001722,699
2023-07-01 07:38:36,94844.83,Cook Islands,Normal,True,Turner-Lopez,mullinsian@example.net,001-962-846-2354x620,MasterCard,2366697042901691,727
2020-02-20 14:11:04,19533.07,Greece,Suspicious,True,Davis PLC,ashley80@example.com,613.431.7468,BankTransfer,4395424433928,601
2022-06-23 11:08:38,63148.26,Tajikistan,Suspicious,True,"York, Gray and Suarez",ubraun@example.com,001-693-753-5884x4613,Visa,3549425395958607,719
2020-05-15 23:13:54,51107.98,Saint Pierre and Miquelon,Normal,True,Nixon PLC,michelle81@example.com,355-815-8345x173,BankTransfer,4839730934228,809
2023-10-23 04:26:43,74097.45,Vietnam,Suspicious,True,Spencer-Payne,reynoldsjames@example.com,(606)842-3596,MasterCard,3508876548999766,775
2021-02-28 07:26:38,32089.77,Saint Kitts and Nevis,Normal,True,Bradshaw Inc,ballardstephen@example.net,001-698-710-0006x8006,BankTransfer,3552652332009954,739
2022-10-18 17:14:50,80428.35,Palestinian Territory,Suspicious,True,Thompson Group,kellyperkins@example.net,+1-673-898-7697,MasterCard,30552474408535,650
2020-12-28 16:57:59,818.57,Kazakhstan,Suspicious,False,Wheeler Ltd,strujillo@example.org,616.442.5361,Visa,4274111836683470678,746
2021-03-02 22:43:00,10870.96,Taiwan,Normal,True,Manning-Rodriguez,charles60@example.net,001-765-272-1629x7109,MasterCard,573827730595,630
2020-08-15 06:12:31,20739.93,Saudi Arabia,Normal,True,Vaughn and Sons,brandigomez@example.org,579.778.4949x8111,MasterCard,501854448781,786
